gamma_fit,theta_fit
776.650856265,0.9063765270016667
765.6745739083334,0.76292452077
789.2898005816667,0.7075840939150001
761.550562615,0.7243609008266667
744.4795583216666,1.493806036373333
728.091840275,1.6322303253033332
748.1198882066667,1.62972835209
714.295199525,1.6324350644749999
681.1879606333334,1.5850735011016666
654.2899613716667,1.2717628220866666
624.78993326,1.2202641260316667
606.0515950633334,1.2202641260316667
596.128655125,1.1889897352616665
589.1353624733333,1.0959360693616667
589.9769249116666,1.04154453683
578.703729035,0.8820954121466666
563.7527785983334,0.9240784346883334
547.84560028,1.7284457704866667
647.0548712883333,1.0924343811516666
628.1409146533334,1.3364930339016667
623.8051486833333,1.3726633393983332
611.8341329633333,1.3726633393983332
609.4463253283333,1.43811570776
592.9683586116666,1.7892162319833333
594.016522085,1.5964897194833332
598.0267930966667,0.791087465235
598.3061683933333,1.1293418900516665
576.4684004483333,1.4720422778516664
568.9421258516667,1.2119261329833335
591.00705627,1.1579001513816667
585.7242650766667,1.1579001513816667
584.4001925299999,1.6059458898166667
454.0560947116666,2.07944202815
462.1390042,2.5780629906
436.1531509783333,2.2720747597999997
431.3559407766666,1.8298205784666668
297.70647924,1.5800478644000002
283.51180334,1.4221829281849998
284.2786809133333,2.25219432935
