share_agricultural_use_1995,share_agricultural_use_2008,share_agricultural_use_2017,site_area_ha,share_amazon_biome,share_forest_1995,share_forest_2008,share_forest_2017,share_other_1995,share_other_2008,share_other_2017,id,z_1995,z_2008,z_2017,area_amazon_biome,area_forest_1995,area_forest_2008,area_forest_2017,area_other_1995,area_other_2008,area_other_2017,zbar_1995,zbar_2008,zbar_2017,gamma,alpha,delta,kappa,zeta,zeta_alt,x_1995,x_2008,x_2017,mean_pa_2017,theta,pasture_area_2017
0.00488493824377656,0.00842093862593174,0.014499555341899395,452458.6875,0.733184814453125,0.37360888719558716,0.37751802802085876,0.3941133916378021,0.35498765110969543,0.3475511968135834,0.3248683512210846,109,2210.2327462976973,3810.1268382071285,6560.449779329414,331735.83884239197,169042.58673885092,170811.31146590598,178320.02790661342,160617.24669980071,157252.55834932812,146989.50780378096,171252.81948514862,174621.4383041131,184880.47768594284,403.57439799543414,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,68221260.17872272,68935072.1956636,71965397.91294053,44.973619778118355,0.23610978772848265,54340.650912358375
8.019753295229748e-5,5.7283948990516365e-5,7.150617602746934e-5,452542.09375,0.13311901688575745,0.13265718519687653,0.13263189792633057,0.1327812373638153,6.43358041997999e-4,6.887901108711958e-4,5.291851703077555e-4,110,36.29275947581732,25.923398214436475,32.35955461552703,60241.95861942228,60032.96033997601,60021.51678561792,60089.09916733671,291.1465953566749,311.7065189279456,239.478564952522,60069.253099451824,60047.440183832354,60121.45872195224,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,62952048.549207695,62940048.55478053,63010917.11350125,44.973619778118355,0.25107051755087956,0.015389600357650957
5.850864108651876e-4,4.632098716683686e-4,4.963950486853719e-4,452542.09375,0.42713403701782227,0.4184029698371887,0.41819122433662415,0.41850587725639343,0.00887486431747675,0.009205728769302368,0.00885767862200737,111,264.77622939760477,209.62196517047232,224.63965465921137,193296.1314239353,189344.95600133948,189249.13224917185,189391.5259402888,4016.249679978093,4165.979771754704,4008.47242936783,189609.73223073708,189458.7542143423,189616.165594948,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,198551808.79372042,198451325.63472804,198600643.18471277,44.973619778118355,0.25107051755087956,0.04986755418707909
2.4809877504594624e-4,8.987654291559011e-5,1.8607407400850207e-4,452542.09375,0.9989293813705444,0.9886204600334167,0.9883150458335876,0.9880041480064392,0.010089678689837456,0.010553283616900444,0.010768000036478043,112,112.27513911610276,40.67291891003288,84.20635104439998,452057.5937538184,447392.3729076106,447254.16012615897,447113.4657725189,4566.004319563799,4775.8050639297,4872.97328200785,447504.6480467267,447294.833045069,447197.6721235633,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,469146719.0744302,469001785.7298344,468854250.14720124,44.973619778118355,0.25107051755087956,0.116737644069923
5.655308486893773e-4,2.6291358517482877e-4,2.8582714730873704e-4,452542.09375,1,0.9937082529067993,0.9929400682449341,0.9925370812416077,0.005726222414523363,0.006797037087380886,0.0071770865470170975,113,255.92651434610525,118.97946431033597,129.34881569368554,452542.09375,449694.8133470975,449347.17745183036,449164.808869591,2591.356680746583,3075.945394819748,3247.933773012075,449950.7398614436,449466.1569161407,449294.1576852847,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,471561115.1246567,471196575.5178745,471005339.30733335,44.973619778118355,0.25107051755087956,0.11656398631007614
5.195061676204205e-4,5.021234392188489e-4,4.2074074735864997e-4,452542.09375,1,0.9708452224731445,0.9684479832649231,0.9700270891189575,0.028635259717702866,0.031049877405166626,0.029552197083830833,114,235.09840881098353,227.23199250504877,190.40289873562324,452542.09375,439348.3296851814,438263.47803467326,438978.0899041109,12958.660387724289,14051.376531614922,13373.61314322945,439583.42809399235,438490.7100271783,439168.4928028465,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,460711536.1915184,459573933.89130336,460323293.5904405,44.973619778118355,0.25107051755087956,0.11627141192959696
0.001205333275720477,0.001008395105600357,5.706666852347553e-4,452542.09375,1,0.9675431251525879,0.9692537188529968,0.9700639843940735,0.03125155717134476,0.02973787672817707,0.029365332797169685,115,545.4640442610907,456.34123241563793,258.25069656950836,452542.09375,437853.9916499704,438628.10730470903,438994.78656916134,14142.645115268184,13457.640998248651,13289.049187696713,438399.4556942315,439084.44853712467,439253.03726573085,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,459144536.3299626,459956293.1716014,460340802.12679976,44.973619778118355,0.25107051755087956,0.11599158249349491
4.0079012978821993e-4,4.843456845264882e-4,9.601975325495005e-4,452542.09375,0.728958785533905,0.7263110876083374,0.725858747959137,0.7250986695289612,0.0025684938300400972,0.0029307655058801174,0.003184790024533868,116,181.3744044886953,219.18681017439394,434.5298017935347,329884.5350629706,328686.3403001167,328481.6375681814,328137.6700839754,1162.3515756303022,1326.2947583212663,1441.2515458566704,328867.7147046054,328700.82437835576,328572.19988576893,1004.3658980673131,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,330121351.3579852,329915754.9147881,329570285.7036077,44.973619778118355,0.2628254558072267,0.7879952937035403
9.299753000959754e-4,5.054814973846078e-4,0.004420938435941935,452542.09375,0.7949182987213135,0.7779427170753479,0.7825276255607605,0.7774465084075928,0.016478221863508224,0.012314666993916035,0.013473580591380596,117,420.8529694412173,228.75165517831556,2000.6607361410133,359733.99126353115,352051.8260028418,354126.6900884826,351827.270693399,7457.089023389039,5572.905185260781,6097.362371132738,352472.67897228303,354355.4417436609,353827.93142954004,770.8819689452271,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,271390404.7998332,272989880.1114657,271217299.16075283,44.973619778118355,0.3248376525252587,4.871302137200957
0.0011834073811769485,0.0012353580677881837,0.0014451358001679182,452542.09375,0.8457673192024231,0.8388642072677612,0.841019868850708,0.8408041596412659,0.006050962954759598,0.003843753132969141,0.0038500740192830563,118,535.5416540370206,559.0515265278191,653.9847807610713,382745.3134571891,379621.36472888663,380596.8923350498,380499.2748377677,2738.315444750595,1739.4600906519772,1742.3205577788322,380156.90638292365,381155.9438615776,381153.25961852877,770.8819689452271,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,292643265.0958783,293395281.7376778,293320030.1691695,44.973619778118355,0.3248376525252587,5.167656123316586
3.952592669520527e-4,4.4839506153948605e-4,3.1170371221378446e-4,452542.09375,1,0.9975585341453552,0.997762143611908,0.9979304671287537,0.0020462223328649998,0.0017894321354106069,0.0017578271217644215,119,178.87145624057212,202.91763997623912,141.05905055487347,452542.09375,451437.2276803199,451529.369534621,451605.54301136173,926.0017387927364,809.7933651822495,795.4907661338075,451616.0991365605,451732.28717459727,451746.6020619166,755.9304529970289,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,341255148.0201071,341324800.8537689,341382382.7045479,44.973619778118355,0.34875061380281414,5.360000318998135
2.3762963246554136e-4,6.834567757323384e-4,0.0014585679164156318,452542.09375,1,0.9862854480743408,0.9861145615577698,0.9653449654579163,0.013476938009262085,0.013201975263655186,0.03319644555449486,120,107.53741141299906,309.2929602775366,660.063378771305,452542.09375,446335.6817067191,446258.3483647164,436859.23185934685,6098.881744050421,5974.449527450226,15022.788976288983,446443.2191181321,446567.6413249939,437519.29523811815,694.9643731198562,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,310187397.2383337,310133653.32078755,303601602.2107529,44.973619778118355,0.44625775036329607,2.2975126001299677
0.0012699259677901864,0.0013957531191408634,0.002059259219095111,452542.09375,1,0.7289513349533081,0.7316857576370239,0.6749414205551147,0.2697584331035614,0.26689818501472473,0.3229789733886719,121,574.694956371266,631.6370388940995,931.9014785832915,452542.09375,329881.1633616276,331118.60472811386,305439.4036166109,122077.04612340499,120782.6634646384,146161.5808545351,330455.8583179989,331750.241767008,306371.3050951942,682.9709620046232,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,225299255.48829505,226144392.0087885,208606243.32215515,44.973619778118355,0.4654396163746106,1.694026653119294
4.545185074675828e-4,5.872592446394265e-4,7.326419581659138e-4,452542.09375,1,0.8154231905937195,0.8168598413467407,0.8151178359985352,0.18412168323993683,0.1825522929430008,0.18414893746376038,122,205.68875701750494,265.7595281431695,331.55132571750255,452542.09375,369013.3179635871,369663.46290334687,368875.1321557462,83322.8120381753,82612.59686728893,83335.14572168794,369219.0067206046,369929.22243149,369206.6834814637,675.7059172598235,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,249344482.49567655,249783789.27854875,249251109.52763712,44.973619778118355,0.5268460232248142,244.18202082907047
3.184197412338108e-4,1.297777780564502e-4,2.3822221555747092e-4,452542.09375,1,0.7532468438148499,0.7507251501083374,0.7452244758605957,0.24643456935882568,0.24914488196372986,0.25453707575798035,123,144.09833638928194,58.729907403888774,107.80558020614171,452542.09375,340875.9038105514,339734.73126081005,337245.4446197003,111522.01599002257,112748.54653096292,115188.7412005188,341020.0021469407,339793.4611682139,337353.25019990647,560.9480501029094,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,191213673.5695957,190573535.05298734,189177174.56550962,44.973619778118355,1.49681503614015,4068.205185709351
0.001180246938019991,0.0011851851595565677,0.0011579259298741817,452542.09375,1,0.8107197880744934,0.8000065088272095,0.8034921288490295,0.1880999505519867,0.19880829751491547,0.19534993171691895,124,534.1114204735932,536.346173587157,524.0102247126779,452542.09375,366884.8303397875,362036.62051829323,363614.0103009846,85123.14545706753,89969.12321227277,88404.06711309403,367418.94176026114,362572.96669188037,364138.02052569727,555.4124393219741,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,203772398.56925002,201079642.52594912,201955744.4329153,44.973619778118355,1.058144353245549,5271.892777217814
2.1748148719780147e-4,2.757530892267823e-4,0.004297086503356695,452542.09375,1,0.7192134261131287,0.7210978865623474,0.7141657471656799,0.28056907653808594,0.27862638235092163,0.28153717517852783,125,98.4195275683569,124.78988035671864,1944.6125232539052,452542.09375,325474.34970634617,326327.1473836247,323190.0625068899,126969.31733804941,126090.16644307412,127407.42272375152,325572.7692339145,326451.9372639814,325134.6750301438,549.4780831323914,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,178841021.7854047,179309615.41841546,177585856.03372362,44.973619778118355,0.5551092244650111,6628.9276905671995
0.04086024686694145,0.14860405027866364,0.1933594048023224,452542.09375,1,0.9556478261947632,0.8470607399940491,0.801035463809967,0.003491950687021017,0.0043352097272872925,0.005605135578662157,126,18490.981668307562,67249.58805283671,87503.26989549678,452542.09375,432470.8681538142,383330.64081033133,362502.26596056484,1580.254675176242,1961.8648868319578,2536.5597905203904,450961.8498221218,450580.22886316804,450005.5358560616,538.6005099893727,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,232929030.14319107,206462078.6349975,195243905.31866342,44.973619778118355,0.5308285548481024,25281.529756343567
0.037217382341623306,0.12077313661575317,0.1456114500761032,452542.09375,1,0.9607642292976379,0.8766024708747864,0.8513740301132202,0.002018370432779193,0.0026243950705975294,0.003014518413692713,127,16842.43212877249,54654.92811284773,65895.31049141334,452542.09375,434786.25592645817,396699.5175560992,385282.5861518122,913.3975816129896,1187.649240075385,1364.196474580429,451628.68805523065,451354.44566894695,451177.89664322557,526.2042011983008,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,228786354.4917819,208744952.75135848,202737315.48162985,44.973619778118355,0.7637981955846866,22753.7295459288
0.006781432311981916,0.009536197409033775,0.011389036662876606,452542.09375,1,0.987150251865387,0.9750824570655823,0.9740118384361267,0.006068345624953508,0.01538133341819048,0.014599110931158066,128,3068.8835770881997,4315.53074189747,5154.018497213692,452542.09375,446727.04182500206,441265.8566993531,440781.3567031715,2746.181834715113,6960.700829734764,6606.712227674783,449795.92540209024,445581.38744125055,445935.3752003852,530.6808928663395,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,237069505.42323068,234171358.8246429,233914243.93407553,44.973619778118355,0.9479406584372567,14743.04524074917
2.528394979890436e-4,1.4814814494457096e-4,8.543209987692535e-4,452542.09375,1,0.9976236820220947,0.9975032210350037,0.9968252778053284,0.0021234566811472178,0.0023486418649554253,0.0023203950840979815,129,114.4205158026607,67.04327169839462,386.61621351762915,452542.09375,451466.709836863,451412.1961695496,451105.3983209487,960.9535324737881,1062.859307035833,1050.0764496849079,451581.13035266567,451479.239441248,451492.0145344663,527.1819217955671,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,238005087.71851906,237976349.09862068,237814610.8191925,44.973619778118355,0.3600135735211133,2193.8056460581356
1.5051852096803486e-4,1.301728334510699e-4,4.38123446656391e-4,452542.09375,1,0.9993050694465637,0.9993649125099182,0.9992318153381348,5.443950649350882e-4,5.048888851888478e-4,3.300740791019052e-4,130,68.11596662702777,58.90868659931721,198.26930187084963,452542.09375,452227.6084223371,452254.68992752396,452194.4578547329,246.361682512892,228.48347321446454,149.3724148493793,452295.7243889641,452313.5986141233,452392.7271566037,527.1819217955671,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,238406219.69710085,238420496.57705036,238388743.31716263,44.973619778118355,0.3600135735211133,2192.090749975499
1.9200000679120421e-4,1.8093826656695455e-4,2.313086442882195e-4,452542.09375,1,0.9981266260147095,0.9978915452957153,0.9981726408004761,0.001681382767856121,0.0019275061786174774,0.0015960494056344032,131,86.88808507330577,81.88218199170524,104.67689818866484,452542.09375,451694.31316431984,451587.929243546,451715.1367918141,760.8964781607792,872.2776817876147,722.2795397542359,451781.20124939317,451669.8114255377,451819.8136900028,527.1819217955671,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,238125076.07809484,238068992.39829314,238136053.91805604,44.973619778118355,0.3600135735211133,2190.6223898823955
2.1471605577971786e-4,1.2246913684066385e-4,1.9140740914735943e-4,452542.09375,1,0.9947656393051147,0.9948175549507141,0.9948785901069641,0.005019654519855976,0.005059950519353151,0.004929975140839815,132,97.16805344429531,55.42243960562928,86.61990969480894,452542.09375,450173.3252016939,450196.81921665184,450224.4401940536,2271.6049663172744,2289.840602299475,2231.021272371101,450270.4932551382,450252.2416562575,450311.0601037484,527.1819217955671,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,237323238.72092977,237335624.340886,237350185.6208345,44.973619778118355,0.36001357352111324,2189.4005658379924
0.0017669135704636574,2.4039506388362497e-4,3.529876412358135e-4,452542.09375,1,0.955424964427948,0.9592432379722595,0.9603514075279236,0.04280810058116913,0.04051634669303894,0.039295606315135956,133,799.6027666529117,108.78888553706065,159.74176623272888,452542.09375,432370.01382324286,434097.9433274958,434599.43669844605,19372.46746646287,18335.35236356873,17782.915957027348,433169.6165898958,434206.7322130329,434759.17846467876,525.9652362318693,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,227411596.46011853,228320427.31001496,228584195.3893355,44.973619778118355,0.3550570449866237,4241.484077019422
3.5496297641657293e-4,4.256789979990572e-4,3.6207406083121896e-4,452542.09375,1,0.9189408421516418,0.9214125275611877,0.9307669997215271,0.08070419728755951,0.07816177606582642,0.0688709169626236,134,160.63568855128779,192.6376650198954,163.8537535811247,452542.09375,415859.41273969226,416977.9544300195,421211.24684738554,36522.04641492525,35371.493792047724,31166.988960748073,416020.04842824355,417170.5920950394,421375.10060096666,523.0171229113323,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,217501593.5867101,218086610.0434414,220300694.4640146,44.973619778118355,0.4362141654209982,20162.806873887846
9.661234798841178e-4,1.0982716048602015e-4,1.7975308583118021e-4,452542.09375,1,0.9963083267211914,0.9975340366363525,0.9975705742835999,0.002725530881434679,0.0023561480920761824,0.002249679062515497,135,437.2115424077947,49.701413156960825,81.34583782006575,452542.09375,450871.45619496703,451426.1415263042,451442.6763496902,1233.4174516647327,1066.2561907732234,1018.0744732163002,451308.66773737484,451475.8429394612,451524.0221875103,523.1785168310535,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,235886259.73354015,236176459.18249705,236185109.8468722,44.973619778118355,0.40465630078681997,10690.690229076487
4.649876500479877e-4,3.5990122705698013e-4,6.137284217402339e-4,452542.09375,1,0.994110643863678,0.9944702982902527,0.9941598176956177,0.005424395203590393,0.005169777665287256,0.00522646913304925,136,210.42648472060864,162.87045483555994,277.73794496820847,452542.09375,449876.9121932294,450039.670960458,449899.1654220931,2454.767162760254,2339.5420088710816,2365.1972843898548,450087.33867795,450202.5414152936,450176.90336706134,520.8486324219359,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,234317774.4740469,234402547.15537256,234329365.03786752,44.973619778118355,0.32227770476635664,3951.239069584566
0.001336296321824193,2.9945679125376046e-4,2.4928394122980535e-4,452542.09375,1,0.996009886264801,0.9976057410240173,0.9975919127464294,0.002653827192261815,0.0020948147866874933,0.0021588148083537817,137,604.7303353487441,135.51680330163344,112.81147670238806,452542.09375,450736.3993259724,451458.5907800291,451452.3329023365,1200.9685140368456,947.9918695860179,976.9545733909254,451341.1296613212,451594.1075833307,451565.1443790389,521.1896223443041,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,234919133.741535,235295532.4327351,235292270.8918238,44.973619778118355,0.324713847278791,3894.5278819078385
9.896296542137861e-4,7.822221959941089e-5,6.79506192682311e-5,452542.09375,1,0.9932774305343628,0.9940027594566345,0.994818389415741,0.005732938181608915,0.005919012241065502,0.005113678984344006,138,447.8490757549953,35.39884703528969,30.750515515254392,452542.09375,449499.8480886407,449828.089957783,450197.19684720226,2594.3958480446163,2678.602192503662,2314.1549943404098,449947.6971643957,449863.4888048183,450227.94736271753,536.7798709951146,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,241282470.46934417,241458664.09751758,241656793.24600345,44.973619778118355,0.45341209895419315,1126.7342470353806
0.0016102716326713562,0.001425185240805149,0.0018656790489330888,452542.09375,1,0.9973175525665283,0.9980626106262207,0.9976878762245178,0.0010721975704655051,5.121975555084646e-4,4.464197554625571e-4,139,728.7156961553264,644.9563128555601,844.2983030696887,452542.09375,451328.1733720824,451665.3435063809,451495.76041563414,485.21453345212285,231.7909541834324,202.02373082838858,452056.88906823774,452310.2998192365,452340.0587187038,499.22760146959763,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,225315481.46819943,225483806.10563245,225399145.54598913,44.973619778118355,0.6554534620141791,1546.3036764223696
0.016470517963171005,0.02243298850953579,0.02381550706923008,452542.09375,1,0.9738965034484863,0.9677829146385193,0.9656323790550232,0.009632987901568413,0.009784098714590073,0.010552098974585533,140,7453.602684200392,10151.871589175018,10777.519432827306,452542.09375,440729.1627663821,437962.50648599304,436989.29861035384,4359.332514044188,4427.716517757275,4775.268963416165,448182.7654505825,448114.37807516806,447766.81804318115,467.1312817977163,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,205878378.7286944,204585987.03414258,204131371.19173962,44.973619778118355,0.5126145305325458,6931.357585536929
0.015232395380735397,0.03448968008160591,0.0391429141163826,452542.09375,1,0.5763275027275085,0.5908440351486206,0.6036292314529419,0.40844011306762695,0.3746662735939026,0.3572278618812561,141,6893.300098425825,15608.03203689761,17713.816309704212,452542.09375,260812.45477001555,267381.79674585536,273167.6362504177,184836.34393911064,169552.259909695,161660.64456157945,267705.7548684414,282989.828782753,290881.4525601219,428.7717678254938,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,111829017.3026462,114645765.67507726,117126570.30780303,44.973619778118355,0.3548579936248649,16696.072039961477
0.04843753203749657,0.054926224052906036,0.06701313704252243,452542.09375,1,0.4572284519672394,0.4682222306728363,0.48905619978904724,0.49433401226997375,0.47685155272483826,0.44393065571784973,142,21920.0221643314,24856.42843468371,30326.265345978783,452542.09375,206915.12097532582,211890.2686089808,221318.51661395375,223706.9489244921,215795.40007803682,200897.30841836613,228835.14313965722,236746.69704366452,251644.78195993253,371.4347382632688,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,76855463.80218275,78703406.4613105,82205385.29131882,44.973619778118355,0.2905023981107655,86997.65248731537
0.013224691152572632,0.012414222583174706,0.013997234404087067,452542.09375,0.5132396817207336,0.28239643573760986,0.2847537696361542,0.29152828454971313,0.21803990006446838,0.21649184823036194,0.2081303745508194,143,5984.7294233823195,5617.958280068415,6334.337763935095,232262.5601614844,127796.2742962353,128863.06711435039,131928.82027747296,98672.23289621528,97971.67427797522,94187.75547219953,133781.0037196176,134481.0253944188,138263.15804140805,373.5457203549706,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,47737751.340668626,48136247.23238094,49281446.206130095,44.973619778118355,0.26075643052005004,32254.018098401913
7.126913405954838e-4,4.055308527313173e-4,8.306172676384449e-4,452576.1875,0.5100412964820862,0.5085333585739136,0.5087429285049438,0.5084764361381531,0.0011316543677821755,0.001229234621860087,0.0010706172324717045,144,322.54712979096803,183.53360724276354,375.9175962594745,230832.54542941973,230150.08863995224,230244.93500035256,230124.32690099254,512.1598193385798,556.3223187044423,484.5358653438452,230472.6357697432,230428.46860759534,230500.24449725202,1038.2359598505814,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,238950098.1887972,239048571.09082577,238923351.42502096,44.973619778118355,0.2626233643483554,0.5884372139870908
5.647407379001379e-4,3.217777702957392e-4,5.412345635704696e-4,452576.1875,1,0.996932327747345,0.9961602091789246,0.9962046146392822,0.00250291358679533,0.003518024692311883,0.0032541234977543354,145,255.58821008478117,145.62895650269638,244.94987532394953,452576.1875,451187.83208739385,450838.3896094002,450858.48646335304,1132.7590887537808,1592.1742027773726,1472.738806267822,451443.4202974786,450984.0185659029,451103.436338677,1048.425521119463,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,473036837.9789866,472670473.5668948,472691543.62147325,44.973619778118355,0.25129207935253645,0.13714325581802134
5.430123419500887e-4,3.132839628960937e-4,5.65925904083997e-4,452576.1875,1,0.9819607138633728,0.9818518757820129,0.9801931977272034,0.017496099695563316,0.01783466711640358,0.019240692257881165,146,245.75445548521748,141.78486153240556,256.12458807782605,452576.1875,444412.03615506366,444362.778631147,443612.10044081137,7918.318096337956,8071.545648873551,8707.879146932624,444657.79061054887,444504.5634926794,443868.2250288892,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,466021464.1665128,465969811.50738263,465182631.7711974,44.973619778118355,0.25107051755087956,0.11687870214139164
9.145679359789938e-5,0.0011697778245434165,4.116543277632445e-4,452576.1875,1,0.9687589406967163,0.9660083055496216,0.9658690094947815,0.03114962950348854,0.03282192721962929,0.03371930867433548,147,41.39116696751171,529.4135880539034,186.3049462269646,452576.1875,438437.22798705846,437192.3560189828,437129.3139415495,14097.580562726362,14854.422687462298,15260.55616496643,438478.619154026,437721.7696070367,437315.61888777645,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,459756132.39319354,458450728.82608575,458384621.3428507,44.973619778118355,0.25107051755087956,0.11657331177432863
2.757530892267823e-4,3.8064198452048004e-4,3.14271601382643e-4,452576.1875,1,0.9681605696678162,0.9664310216903687,0.9670966863632202,0.031557727605104446,0.03318241983652115,0.03258311003446579,148,124.79928181360447,172.26949815671287,142.2318431932763,452576.1875,438166.4195080884,437383.66727835685,437684.93125814945,14282.276045681676,15017.573061637115,14746.33971629152,438291.218789902,437555.9367765136,437827.16310134274,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,459472155.9172857,458651342.54927915,458967255.4173874,44.973619778118355,0.25107051755087956,0.11628066934565731
0.0010972839081659913,2.6943208649754524e-4,9.848888730630279e-4,452576.1875,1,0.9684554934501648,0.9689744114875793,0.9680646061897278,0.030447209253907204,0.03075614757835865,0.0309505183249712,149,496.60456776286446,121.93854649722925,445.7372512820366,452576.1875,438299.8949891068,438534.74493610486,438122.9887230359,13779.681884148042,13919.500013200915,14007.467584664351,438796.4995568697,438656.6834826021,438568.72597431793,1048.6247586775737,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,459612121.61135805,459858391.0803543,459426613.3207909,44.973619778118355,0.25107051755087956,0.11600077486211671
1.2009876809315756e-4,9.87654311757069e-6,7.72345665609464e-5,452576.1875,1,0.996821939945221,0.9966806769371033,0.9964655637741089,0.003057975322008133,0.0033094321843236685,0.0034571851138025522,150,54.35384258704789,4.4698882298295075,34.95452567736811,452576.1875,451137.87319676206,451073.9409231134,450976.5858279243,1383.9668127035256,1497.7702007710031,1564.6396582865127,451192.2270393491,451078.41081134323,451011.5403536017,988.8570893325265,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,446110884.17701656,446047664.2949819,445951394.01892155,44.973619778118355,0.2669445200260793,1.4140337290272962
9.264197433367372e-5,4.292345547582954e-4,0.0011296790326014161,452576.1875,1,0.9950421452522278,0.9956402778625488,0.9948746562004089,0.004865185357630253,0.0039304690435528755,0.003995654173195362,151,41.9275515464069,194.26133833576932,511.2658296734371,452576.1875,450332.3805000745,450603.081076473,450256.5789435543,2201.867040637124,1778.8366948179319,1808.3379322732217,450374.3080516209,450797.34241480875,450767.84477322776,772.206338245168,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,347749518.5391922,347958555.2400538,347690984.0967985,44.973619778118355,0.3244859064763376,6.106765355088904
2.8503703651949763e-4,1.7204938922077417e-4,5.896296352148056e-4,452576.1875,1,0.99544358253479,0.9969130158424377,0.9962809085845947,0.00427140761166811,0.0029149630572646856,0.0031294815707951784,152,129.0009752842925,77.86545663524157,266.85233234253246,452576.1875,450514.06145493686,451179.0919790976,450893.0152862519,1933.1373721472337,1319.2428671601956,1416.3288381619932,450643.0624302212,451256.9574357328,451159.86761859444,770.8819689452271,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,347293166.73189276,347805826.7717664,347585295.40751624,44.973619778118355,0.3248376525252587,6.1226316404537515
1.2582716590259224e-4,7.407407247228548e-5,6.59753059153445e-5,452576.1875,1,0.9928839802742004,0.9936164021492004,0.9933037161827087,0.006990222260355949,0.006309530697762966,0.006630321033298969,153,56.94637902812519,33.52416131210566,29.858852420312815,452576.1875,449355.64642232284,449687.12312215194,449545.6088995524,3163.608140369528,2855.543348107778,3000.725415151508,449412.592801351,449720.64728346403,449575.46775197267,770.8819689452271,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,346400165.4706955,346655694.88171923,346546604.1191679,44.973619778118355,0.3248376525252587,6.110469925655246
