share_agricultural_use_1995,share_agricultural_use_2008,share_agricultural_use_2017,site_area_ha,share_amazon_biome,share_forest_1995,share_forest_2008,share_forest_2017,share_other_1995,share_other_2008,share_other_2017,area_amazon_biome,area_forest_1995,area_agricultural_use_1995,area_other_1995,area_forest_2017,area_agricultural_use_2017,area_other_2017,area_forest_2008,area_agricultural_use_2008,area_other_2008,id,z_1995,z_2008,z_2017,zbar_1995,zbar_2008,zbar_2017,gamma,alpha,delta,kappa,zeta,zeta_alt,x_1995,x_2008,x_2017,mean_pa_2017,theta,pasture_area_2017
3.326908841729164,5.464255772531033,5.545505546033382,7229617,16,11.867984354496002,9.713055193424225,9.609532564878464,0.8051047849003226,0.8226870057405904,0.8449593889527023,7229617,5362640.497354893,1503184.5172764792,363791.07273663377,4342313.917395786,2505504.298582405,381797.6538779406,4389071.508079789,2468807.4731701836,371737.1018395268,33,1503184.5172764792,2468807.4731701836,2505504.298582405,6865825.014631372,6857878.981249972,6847818.215978191,332.89096586013443,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1785174574.725142,1461082253.5538776,1445517074.0297873,44.973619778118355,1.4055184743569502,1125650.4375771
5.429866891354322,7.811754494905472,8.035368546843529,7229617,15.977572917938232,10.05363130569458,7.546376928687096,7.2601397931575775,0.49421906244242564,0.6195859721628949,0.6822089978959411,7219492.659644991,4543026.649461515,2453165.483745503,223365.68701599046,3280700.1504868255,3630546.1151278988,308311.5900351742,3410124.6547008078,3529416.8746019173,280016.352512592,34,2453165.483745503,3529416.8746019173,3630546.1151278988,6996192.133207018,6939541.529302726,6911246.265614724,294.0940406385232,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1336077064.0686288,1002897338.7820095,964834363.3800815,44.973619778118355,1.2928085492867214,1577402.735993008
0.4269467631311272,0.6078856293752324,0.6662338831811212,5422212.75,3.6598984114825726,1.6564321878831834,1.4161135964095592,1.3329177177511156,1.5796821370022371,1.6390579827711917,1.663927924237214,1654227.5071152668,748664.5779386199,192886.82036459201,714105.5589397876,602483.8575017293,300993.4347421814,752188.002618495,640072.6929280482,274635.77619683096,740946.7337409098,35,192886.82036459201,274635.77619683096,300993.4347421814,941551.3983032119,914708.4691248792,903477.2922439107,243.11907976802397,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,182014643.24335334,155613884.08930808,146475321.01090974,44.973619778118355,0.9876100262619687,274946.7588683899
0.0027458765601977575,0.0023699753094206244,0.003724839524664958,7206558.5,8.737800911068916,8.7133479565382,8.713236793875694,8.710684657096863,0.025075950828409077,0.025568592453851124,0.026758518426504452,3934193.864354939,3923174.130803784,1236.061624442752,11301.341546340776,3921973.556329548,1677.5003448743873,12059.69708808273,3923123.2391045117,1067.1156875141,11523.710971041848,36,1236.061624442752,1067.1156875141,1677.5003448743873,3924410.1924282266,3924190.354792026,3923651.056674422,957.00262231426575,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,3754487930.9747114,3754439227.485054,3753338978.054584,44.973619778118355,0.9266282694662277,22.54100349764627
0.04168612321882392,0.04506330942695058,0.04941649509510171,7206558.5,15.987891733646393,15.859488725662231,15.849121987819672,15.833697199821472,0.08699397600139491,0.09397965372772887,0.1050508618936874,7201096.7834304795,7143293.368100844,18756.87022184816,39171.533675991675,7131690.878095325,22228.959840250005,47300.008837103254,7138636.6847481355,20268.986087015655,42314.353622446804,37,18756.87022184816,20268.986087015655,22228.959840250005,7162050.238322693,7158905.670835151,7153919.837935575,887.5417143641914,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,6339970842.130583,6335837841.404469,6329673148.260191,44.973619778118355,0.8613074764241317,4583.010011709067
0.03210508707888948,0.03274686426834705,0.030589432393185234,7206558.5,16,15.829070270061493,15.822427034378052,15.816827118396759,0.13882469304371625,0.14482607453828678,0.15258350898511708,7206558.5,7129561.175435476,14462.980154403838,62534.36701922775,7124047.564972853,13781.180081558976,68729.7819045298,7126568.905318011,14752.75819795238,65236.82445721802,38,14462.980154403838,14752.75819795238,13781.180081558976,7144024.1555898795,7141321.663515963,7137828.745054413,748.8479870452726,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,5338957534.740984,5336716779.286824,5334828678.644697,44.973619778118355,1.3353235160421684,4167.837919511791
0.013355061572156046,0.013040592517768346,0.02085590118986147,7206558.5,16,15.811072826385498,15.816620469093323,15.805561363697052,0.17557214706903324,0.17033896083012223,0.17358281335327774,7206558.5,7121515.804657351,6010.417392504795,79032.2936521628,7119035.928961586,9385.082155257762,78137.5241593019,7124010.966534995,5869.456693932717,76678.08689761182,39,6010.417392504795,5869.456693932717,9385.082155257762,7127526.222049856,7129880.423228927,7128421.011116844,612.0785193897167,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,4358926849.525139,4360454084.512844,4357408970.881004,44.973619778118355,2.1735223615069956,6552.547542382066
0.03981037074117921,0.035769284069829155,0.07418883827631362,7206558.5,16,15.491630792617798,15.450986385345459,15.386802852153778,0.4685588193824515,0.5132444445043802,0.5390083986567333,7206558.5,6977527.0702716615,17928.898972501072,211102.52299631288,6930293.432617422,33392.67025352242,242872.43717869854,6959195.036158502,16104.077984819003,231259.4371361583,40,17928.898972501072,16104.077984819003,33392.67025352242,6995455.969244163,6975299.114143321,6963686.102870945,565.9146539982262,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,3948684817.7360444,3938310450.993812,3921954610.025868,44.973619778118355,2.2762637741186253,26906.021186063972
0.06479822308756411,0.10015881439903751,0.2109716555569321,7206558.5,16,15.348061740398407,15.317014515399933,15.186095654964447,0.5871399510651827,0.5828266618773341,0.6029327381402254,7206558.5,6912858.305121772,29185.502768867635,264514.65362811077,6839930.882552592,94994.45112957398,271633.1882099641,6898890.353521034,45091.98388921489,262576.1588679701,41,29185.502768867635,45091.98388921489,94994.45112957398,6942043.80789064,6943982.337410249,6934925.333682166,458.5265569170615,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,3169729117.1029997,3163324440.348329,3136289957.1275177,44.973619778118355,1.1690387719505213,80094.29626237553
0.024248494057246717,0.07972582781076198,0.15042884256217803,7206558.5,16,15.69015896320343,15.628214001655579,15.550972402095795,0.28559249607747006,0.2920602496014908,0.2985987135907635,7206558.5,7067029.928889988,10917.899717682852,128610.6503297858,7004403.075001793,67688.62727610428,134466.77892176778,7039155.958276907,35879.096121264316,131523.48123219187,42,10917.899717682852,35879.096121264316,67688.62727610428,7077947.828607671,7075035.054398172,7072091.702277897,412.65096720376846,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2916216735.4144325,2904714514.4811354,2890373703.58454,44.973619778118355,0.9756885962213451,65192.08945494545
0.18457639339612797,0.6089639509445988,0.9545424208627082,7206558.5,16,15.663590908050537,15.230665385723114,14.879738509654999,0.1518319009355764,0.16036977838666644,0.1657183189454372,7206558.5,7054961.420061953,83162.78070686065,68433.93951148582,6702201.539933758,429667.5655363259,74689.05598036999,6860120.523971736,274157.4153670016,72280.16156188898,43,83162.78070686065,274157.4153670016,429667.5655363259,7138124.200768814,7134277.939338738,7131869.105470084,407.6864135089892,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2876211918.789343,2796777932.657445,2732396508.430018,44.973619778118355,0.8118894609397684,284777.836904066
0.04939990041748388,0.9200924468459561,1.2073872764594853,7206558.5,16,15.716526448726654,14.830668210983276,14.530642032623291,0.23407367686741054,0.24923931137891486,0.2619707669946365,7206558.5,7078870.183032807,22234.47718304885,105453.85155193246,6545304.731984064,543244.4131700981,118009.3891517698,6680282.444028674,413996.1902260569,112279.85183791607,44,22234.47718304885,413996.1902260569,543244.4131700981,7101104.660215856,7094278.63425473,7088549.145154162,391.06275200122536,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2768282454.8362274,2612409636.707325,2559624881.176331,44.973619778118355,1.41286996851325,543304.8055267186
1.8767500110698165,5.102725489879958,5.717107083532028,7206558.5,16,14.042462795972824,10.796522378921509,10.161855816841125,0.08078716172894929,0.10075219710415695,0.12103703862521797,7206558.5,6325817.573192132,844389.4036953663,36351.50907642201,4578034.390136624,2574056.481091863,54467.60130997095,4864035.53189769,2297185.4473985173,45337.550409671705,45,844389.4036953663,2297185.4473985173,2574056.481091863,7170206.976887498,7161220.979296207,7152090.871228486,371.13992651327163,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2347763469.2508903,1805237789.8664508,1699091347.1305368,44.973619778118355,1.8881427110695888,1774118.3291288754
6.628132373094559,8.744298040866852,8.67559763789177,7206558.5,12.77635794878006,5.756042063236237,3.6270690113306046,3.6346895545721054,0.3937226702691987,0.4065299753565341,0.4676098732743412,5755570.576026456,2593512.942882999,2985330.8956257347,177419.79234422743,1637779.7883366118,3907754.71387018,210729.11015077675,1634341.1686312887,3938717.9883527122,183204.43822631572,46,2985330.8956257347,3938717.9883527122,3907754.71387018,5578843.838508734,5573059.156984001,5545534.502206791,295.257122659572,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,765753169.0959932,482550870.8941568,483566147.85427076,44.973619778118355,2.047472252162538,3059758.709028755
1.2597595881670713,2.012879805639386,2.291098453104496,7206558.5,4.301006004214287,3.0264240875840187,2.2784303836524487,1.989819459617138,0.01687723444774747,0.01175091345794499,0.022142814588733017,1939536.1264401725,1364740.9794577025,568109.8535629639,7611.629849156343,897273.3056196736,1033201.8509589641,9987.223782717436,1027426.2861150494,907736.3817276976,5299.881886017789,47,568109.8535629639,907736.3817276976,1033201.8509589641,1932850.8330206664,1935162.667842747,1930475.1565786377,265.90006526703087,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,362884715.51039475,273192716.53505474,238585030.52663574,44.973619778118355,2.047299700675996,994587.0132245235
0.2486107627482852,0.3966668682405725,0.5149795595352771,7170918.875,12.924209579825401,12.635638892650604,12.482341080904007,12.35956335067749,0.04203970285743708,0.0472855307334612,0.05175130849636389,5793798.179342395,5664385.031865995,111491.83252947214,18853.520705452083,5540601.913037363,230923.08910011404,23207.56084775155,5595631.035864269,177897.46845289954,21203.72720444521,48,111491.83252947214,177897.46845289954,230923.08910011404,5775876.864395468,5773528.504317169,5771525.0021374775,929.4905179161967,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,5264992176.945876,5201085989.593424,5149936941.716569,44.973619778118355,1.2159044507181047,120384.24396594675
0.19639664344140328,0.3982799033728952,0.5292211295903826,7170918.875,16,15.742602050304413,15.529082775115967,15.389839768409729,0.061001283726909605,0.07263723455253057,0.08093906190697453,7170918.875,7055597.9663620535,87975.40961074908,27345.48883859849,6897605.964891696,237030.25479343388,36282.637349979064,6959956.029402133,178402.5493263117,32560.257353925994,49,87975.40961074908,178402.5493263117,237030.25479343388,7143573.375972803,7138358.578728445,7134636.21968513,852.3148138548246,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,6013590667.3343525,5932073627.637643,5878931744.010594,44.973619778118355,0.8484468438378956,145912.2484803326
0.2720705218052899,0.6747318547895702,0.8579255391887273,7170918.875,16,15.647728443145752,15.240854978561401,15.05145788192749,0.08020108625350986,0.08441303770814557,0.09061669168295339,7170918.875,7013303.026524371,121686.8627432229,35929.00874767367,6746602.641742047,383720.6725936014,40595.61120987745,6831328.227471992,301773.91246995877,37816.67724171768,50,121686.8627432229,301773.91246995877,383720.6725936014,7134989.889267594,7133102.139941951,7130323.314335648,719.5503415402864,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,5046424588.061134,4915484559.251271,4854520235.102088,44.973619778118355,1.2898704237057121,179108.14982841167
0.058974420880986145,0.17957412276746254,0.31732503869579887,7170918.875,16,15.532782435417175,15.421985507011414,15.262196242809296,0.4082431600181735,0.3984402976348065,0.42047881757025607,7170918.875,6961627.799005685,26425.679486589455,182865.40378531025,6840588.840668699,142002.6034327703,188327.47528815796,6912071.212109512,80383.51771300191,178464.11264249077,51,26425.679486589455,80383.51771300191,142002.6034327703,6988053.478492275,6992454.729822514,6982591.444101469,573.2185790828869,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,3990534395.0499644,3962127638.725142,3921152615.338364,44.973619778118355,1.384050018596448,195188.08815418588
0.4683753169665579,1.1828211341926362,1.436201304430142,7170918.875,16,14.609750628471375,13.900034666061401,13.622253179550171,0.9218739755451679,0.9171440824866295,0.9415454883128405,7170918.875,6548343.430362573,209590.15461643523,412985.254619668,6106573.2583892085,642573.0423107159,421772.56188766484,6230870.493650027,529201.4688730247,410846.8598619885,52,209590.15461643523,529201.4688730247,642573.0423107159,6757933.584979008,6760071.962523052,6749146.300699924,525.6203825905841,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,3441942779.2017136,3275072532.7447085,3209739372.3919654,44.973619778118355,1.4483497266930825,441227.9065757712
0.10950103721552296,0.6045040907847579,0.9428942075101077,7170918.875,16,15.193231701850891,14.69304496049881,14.357719421386719,0.6972671537369024,0.702450975892134,0.6993864789255895,7170918.875,6809506.229030527,49139.30876198355,312273.2891008514,6434980.319670184,422712.32938820776,313226.2742197575,6585323.779189542,271003.5651337932,314591.5429059876,53,49139.30876198355,271003.5651337932,422712.32938820776,6858645.53779251,6856327.344323335,6857692.649058391,452.3721432816899,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,3080430927.516557,2979017032.195851,2911005839.184695,44.973619778118355,1.332433094987503,151657.9186452984
0.02215723470726516,0.20318261696957052,0.3201682957151206,7170918.875,16,15.470318675041199,15.319141745567322,15.1906156539917,0.5075241406448185,0.47767565364483744,0.489216003799811,7170918.875,6933334.616279211,9932.75273329072,227651.5285671207,6808161.692301484,143328.89572640735,219428.26619881912,6865753.662729142,90909.02872476743,214256.19070341272,54,9932.75273329072,90909.02872476743,143328.89572640735,6943267.369012502,6956662.6914539095,6951490.588027891,407.7030950599109,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2826741982.143054,2799189018.2135906,2775708593.6196356,44.973619778118355,1.4350983646176583,341482.21988679835
0.23982716287719086,1.2349706627428532,1.730464204098098,7170918.875,16,15.27002066373825,14.236556828022003,13.720666885375977,0.4901505197631195,0.528470525983721,0.5488685414893553,7170918.875,6843975.210612005,107556.42681476285,219386.49825760326,6149312.403087279,775932.8880314889,245673.41901762132,6380632.354800759,553752.7945644306,236532.8387637487,55,107556.42681476285,553752.7945644306,775932.8880314889,6951531.6374267675,6934385.1493651895,6925245.291118768,391.79396284812566,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2681428169.4000125,2499893235.764357,2409263475.196696,44.973619778118355,1.3294602355373544,394698.9333270334
0.03090350588900037,0.1911417343071662,0.2518158936291002,7170918.875,16,15.795358180999756,15.605630159378052,15.523907542228699,0.17373827182746027,0.20322804857278243,0.2242765404516831,7170918.875,7079177.713642657,13862.685895354174,77878.45700725571,6957401.937223949,112998.60999727668,100518.31710907754,6994050.397697555,85782.89027806475,91085.56113572621,56,13862.685895354174,85782.89027806475,112998.60999727668,7093040.399538011,7079833.28797562,7070400.547221225,389.95810433424964,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2760582721.457358,2727386634.7043433,2713095270.531287,44.973619778118355,1.541842227637426,650597.4647327693
3.292397236218676,6.016218708246015,6.303421451244503,7170918.875,14.635149240493774,10.637603491544724,7.9053781777620316,7.572036609053612,0.7064329955610447,0.7148369385395199,0.7609758081380278,6559744.437925834,4767536.189572956,1476256.0680452762,316527.59639150643,3394519.1985671027,2824844.17491085,340956.5456159746,3543741.383311967,2696302.6593893636,320275.85660425166,57,1476256.0680452762,2696302.6593893636,2824844.17491085,6243792.257618233,6240044.04270133,6219363.373477953,349.1496586387114,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1664583633.1371007,1237296094.287248,1185195219.422256,44.973619778118355,2.0607716351455547,2511694.028800645
3.799628249500529,4.1285001070355065,4.02452227853064,7170918.875,5.451827140233945,1.4183322565179424,1.1375361961372619,1.219158320826864,0.23526083971523803,0.18718498889438706,0.20954073892789893,2445745.3479249333,636225.9112602692,1704714.312925689,105430.0271841164,546960.3275144424,1805485.450413916,93924.47013000006,510347.24449369113,1852116.5713540884,83906.41149226273,58,1704714.312925689,1852116.5713540884,1805485.450413916,2340940.224185958,2362463.8158477796,2352445.7779283584,292.8274368141181,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,186304402.82907113,149443675.49023566,160164990.7450647,44.973619778118355,2.3329324489704133,2156268.032312903
0.0035201974387746304,0.0036537284031510353,0.004332247062848182,7122746.75,1.707598996697925,1.703326402232051,1.70269806496799,1.7021119873970747,0.0018317036738153547,0.002332839481823612,0.002239209872641368,762165.5262858378,760258.3419406858,1571.443971158591,817.5004412473772,759716.1901900411,1933.9894224766556,999.4019541630614,759977.8920463935,1631.054439820019,1041.165825125785,59,1571.443971158591,1631.054439820019,1933.9894224766556,761829.7859118443,761608.9464862135,761650.1796125177,837.5594680123876,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,636761572.4278206,636526678.9635531,636307488.0959687,44.973619778118355,1.0260438305498099,11661.739971588377
0.0804327890591594,0.12382656750560272,0.1853528933470443,7122746.75,8.124649845063686,8.03581240773201,7.98647578805685,7.926888510584831,0.010929580320862442,0.01686143208280555,0.014917530548700597,3621796.944064422,3582253.830976559,35793.69456483482,4874.410321333115,3533786.846013113,82476.5008257816,6651.566739445545,3560301.3246516627,55097.54783034051,7518.185145867982,60,35793.69456483482,55097.54783034051,82476.5008257816,3618047.5255413936,3615398.872482003,3616263.3468388943,774.991573213752,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2776216532.119513,2759203524.706797,2738655027.193765,44.973619778118355,1.9163982905559849,193731.3969109813
1.5980875007808208,2.8924183836206794,3.238576013594866,7122746.75,9.128823106177151,7.503820412792265,6.197873623576015,5.839129685424268,0.029034864318873588,0.04061886484942079,0.053222321959765395,4069776.3035441036,3345571.4434809806,712208.4651516337,12939.71221102014,2603390.8647636445,1443602.7157079973,23719.49897864077,2763310.9137021517,1289292.7200369383,18101.792338293453,61,712208.4651516337,1289292.7200369383,1443602.7157079973,4057779.908632614,4052603.63373909,4046993.580471642,635.834566469378,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2127229968.3580606,1757008596.8339086,1655325901.847331,44.973619778118355,2.1754062343187157,1056602.0750861752
0.4905912014073692,1.5763312745839357,2.1721288022818044,7122746.75,8.849015947431326,8.20643393881619,7.095542378723621,6.499191574752331,0.15444661671062931,0.17961955713690259,0.18019220003043301,3941851.474404919,3655562.9337787437,218649.0460116301,68733.7862491092,2894087.4047990167,968643.7866233933,80232.78836367594,3160152.193165326,702873.1720778946,79929.97042391225,62,218649.0460116301,702873.1720778946,968643.7866233933,3874211.9797903737,3863025.3652432207,3862731.19142241,473.1295580947985,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1729554875.4464622,1495161410.664619,1369278294.920281,44.973619778118355,1.7881622495008196,339467.53389485466
3.870322587667033,6.908517461735755,7.630771536380053,7122746.75,16,11.720421597361565,8.611851200461388,7.86715005338192,0.40925589471589774,0.47963120543863624,0.5020784193184227,7122746.75,5218033.080098486,1722918.8663292476,181794.83913618384,3500772.8219386553,3398858.5621535047,223115.36993578175,3832925.271306917,3076739.074359874,213082.34539394555,63,1722918.8663292476,3076739.074359874,3398858.5621535047,6940951.946427733,6909664.34566679,6899631.38409216,506.7950423536217,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2644473295.831111,1942507525.2102556,1774174310.5648084,44.973619778118355,1.911956195619111,2579682.9078779863
1.6320286398986354,2.6108995464164764,2.7573915983666666,7122746.75,16,14.26533728837967,13.264730170369148,13.119986057281494,0.10263407486490905,0.12437036877963692,0.12262241798453033,7122746.75,6352068.863036048,725054.5327204041,45623.35560013098,5842089.967623085,1226145.4334957227,54511.38174848839,5906688.815035256,1160774.9618232537,55283.01109887885,64,725054.5327204041,1160774.9618232537,1226145.4334957227,7077123.395756451,7067463.7768585095,7068235.4011188075,488.9570519512141,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,3105888865.0612063,2888117149.7928486,2856531087.8027472,44.973619778118355,1.4517857151773768,1097761.871562668
2.1897277999669313,5.5085601806640625,5.933557257056236,7122746.75,16,13.619301855564117,10.267007052898407,9.823887318372726,0.19097026926465333,0.22443279181607068,0.242555258795619,7122746.75,6064082.177332055,973637.339575822,85027.19962531322,4373858.573756646,2640896.539930064,107991.5624960112,4571368.596092563,2451446.307548035,99931.85772573526,65,973637.339575822,2451446.307548035,2640896.539930064,7037719.516907876,7022814.903640598,7014755.113686711,416.848903975881,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2527806009.240541,1905569988.9509468,1823238152.6159682,44.973619778118355,1.6939285362665468,1738208.118265119
3.6122281588613987,6.9658065885305405,7.21205747127533,7122746.75,16,12.13480469584465,8.731165617704391,8.453481167554855,0.25296710862312466,0.3030277509242296,0.3344612300861627,7122746.75,5401491.6743128095,1608539.0345136197,112716.02484062508,3763035.9488949943,3210661.266963465,149049.47577758553,3886620.5990371667,3101077.192971574,135048.93893389983,66,1608539.0345136197,3101077.192971574,3210661.266963465,7010030.708826429,6987697.792008741,6973697.2158584595,348.7692580791282,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1883874243.7706664,1355533782.7612493,1312431256.0211952,44.973619778118355,1.9467900717679507,2013221.4268631293
1.6252442365512252,3.0157430639956146,3.2959758939687163,7122746.75,16,13.989425420761108,12.611481189727783,12.333735704421997,0.3853303683572449,0.37277589610312134,0.37028839415870607,7122746.75,6228074.329798572,723009.3468618066,171663.08495961037,5491148.229787294,1466631.4985449116,164967.0183544058,5614790.170251861,1341879.2644152748,166077.38191018126,67,723009.3468618066,1341879.2644152748,1466631.4985449116,6951083.676660378,6956669.4346671365,6957779.728332206,327.917721949027,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,2042295946.3567607,1841189201.8507798,1800644818.3962817,44.973619778118355,2.191695100589057,1320377.6089087331
1.9808444250375032,4.360744126141071,4.4713392071425915,7122746.75,8.300772473216057,6.111040771007538,3.799395501613617,3.6622854247689247,0.21056078909896314,0.14230637054424733,0.16882133367471397,3698473.2622913513,2723278.3519981587,882249.3097016707,93691.11452321967,1631934.2571087787,1992156.5007526078,75128.00968028604,1693104.379820332,1942780.129404056,63334.272917035414,68,882249.3097016707,1942780.129404056,1992156.5007526078,3605527.6616998296,3635884.509224388,3624090.7578613865,278.08497745957436,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,757302799.1315548,470826893.29904366,453816401.10360193,44.973619778118355,1.9649515314001467,1610266.538952441
0.022487309062853456,0.07132898550480604,0.08119624853134155,7062108.125,1.0378101989626884,0.9486068114638329,0.8910334631800652,0.9051462560892105,0.06762627116404474,0.07635693671181798,0.052383804228156805,459599.14026561123,420097.53846887243,9954.636407665217,29949.940085409507,400851.83606180036,35954.02398489008,23198.876355638917,394605.77989391633,31579.510649867443,33816.37870447476,69,9954.636407665217,31579.510649867443,35954.02398489008,430052.17487653764,426185.2905437838,436805.86004669045,413.08667736149783,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,173536696.33385053,163006390.48402044,165586553.07302496,44.973619778118355,1.6118145362967222,35352.87112569569
0.8727830118732527,2.143111509303239,2.267592320800759,7062108.125,7.305452612461522,5.5664067544275895,4.268221257269033,4.171369989257073,0.8682988816435682,0.8961625683296006,0.8685349244442477,3231824.8887099503,2462813.670405883,386461.1770806436,383448.8253887336,1845134.3267129557,1003991.5361933919,383601.59796891053,1887994.8992609498,948914.3042914083,395817.41850529204,70,386461.1770806436,948914.3042914083,1003991.5361933919,2849274.8474865267,2836909.203552358,2849125.8629063475,418.88808161720647,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1031643293.7769514,790858561.4544902,772904778.442846,44.973619778118355,2.1724616316409056,794017.6517858234
2.485168806728325,3.940656719074468,3.9782014179072576,7062108.125,10.930056653916836,7.456052790861577,6.054747115354985,5.987938727717847,0.9907938761170954,0.9366295409272425,0.9658755476702936,4827044.912563446,3293148.923866393,1097675.742794386,437084.8372141691,2644795.622387976,1756907.8836895067,426206.0947659714,2674280.567285775,1740324.5878635081,413312.2225384705,71,1097675.742794386,1740324.5878635081,1756907.8836895067,4390824.666660779,4414605.155149283,4401703.506077482,449.99672026503384,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1481906215.0842025,1203417484.347113,1190149355.845908,44.973619778118355,2.3225435470181246,1433948.9965394123
0.4061783601064235,1.3612883007153869,1.498901940882206,7062108.125,5.988154880702496,5.541623048484325,4.587217442691326,4.448528535664082,0.04173688840819523,0.041032690554857254,0.042107852234039456,2648076.22884705,2450615.7604961228,179625.17735969834,18446.559117889195,1967286.8359516177,662782.7461972998,18617.92885514733,2028577.7532622034,601970.201876408,18139.60237754869,72,179625.17735969834,601970.201876408,662782.7461972998,2630240.937855821,2630547.9551386116,2630069.5821489175,440.46871944770476,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1079419585.8840904,893525045.2795048,866528313.4179358,44.973619778118355,2.434839661994768,620217.999290973
1.212718409486115,3.9500258453190327,4.3933328203856945,7062108.125,9.476484794169664,8.17513793706894,5.45477688498795,5.001716151833534,0.09051634729257785,0.07356997579336166,0.08332385204266757,4188417.57149243,3613343.6721501597,535953.460301569,39951.857631961306,2210285.9647180038,1942158.6855006733,36804.39754313298,2410560.2899046545,1746201.0987261825,32487.606795872693,73,535953.460301569,1746201.0987261825,1942158.6855006733,4149297.132451729,4156761.388630837,4152444.650218677,392.1135051551881,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1416840852.6171181,945213244.6624206,866682977.0208929,44.973619778118355,3.0348323983140655,411292.8598736324
1.0421114068012685,2.5353775887051597,2.8628108591074124,7062108.125,11.741408366709948,10.183347932994366,8.681059312075377,8.343256063759327,0.5021617737365887,0.5155614838004112,0.5263591047842056,5188651.869097766,4500483.450044869,460144.9135258422,221961.05769569316,3688077.1028630035,1263981.6227259333,232643.852869078,3837189.2351441067,1119443.8041127296,227881.46564255955,74,460144.9135258422,1119443.8041127296,1263981.6227259333,4960628.363570712,4956633.039256836,4952058.725588936,330.1984319108354,0.045007413978564004,0.02,2.0942152550133404,1.6615974249023087e-4,2.0579009766144875e-4,1486052578.0454824,1267033868.3897219,1217797276.1316204,44.973619778118355,2.627638023229432,899935.5135692004
